Datetime,level
2024-11-24 02:15:00,1.987
2024-11-24 02:20:00,1.981
2024-11-24 02:25:00,1.989
2024-11-24 02:30:00,1.992
2024-11-24 02:35:00,1.989
2024-11-24 02:40:00,1.994
2024-11-24 02:45:00,1.994
2024-11-24 02:50:00,1.994
2024-11-24 02:55:00,1.993
2024-11-24 03:00:00,1.995
2024-11-24 03:05:00,1.992
2024-11-24 03:10:00,1.992
2024-11-24 03:15:00,1.993
2024-11-24 03:20:00,1.99
2024-11-24 03:25:00,1.99
2024-11-24 03:30:00,1.993
2024-11-24 03:35:00,1.991
2024-11-24 03:40:00,1.987
2024-11-24 03:45:00,1.994
2024-11-24 03:50:00,1.991
2024-11-24 03:55:00,1.991
2024-11-24 04:00:00,1.989
2024-11-24 04:05:00,1.992
2024-11-24 04:10:00,1.989
2024-11-24 04:15:00,1.993
2024-11-24 04:20:00,1.989
